RID,VERSION,STATUS,IP,HTTP_URL,SESSION,START,DURATION,SRC,EXTID,consent,q2,q3,q4,q5,q89_1,q89_2,q7,q89_3,q89_4,q8,bid_random,bid,q9,q10,q11,q11_other,block,design_offset,q16_1,q16_2,q16_3,q16_4,q16_5,q16_6,q16_7,q17_1,q17_2,q18,q19,q20,q20_other,q21,q22,q23,q24
1037,6,7,Anonymised,Anonymised,Anonymised,1655317869.10502,231.701,Prolific,Anonymised,1,1,1,Anonymised,1,2,5,1,2,4,4,2,£5.00,1,,,Anonymised,1,0,11,9,10,8,11,11,9,4,3,1,2,1,Anonymised,4,8,8,Anonymised
933,6,7,Anonymised,Anonymised,Anonymised,1655317367.12674,738.352,Prolific,Anonymised,1,2,4,Anonymised,1,1,1,3,1,1,10,9,£70.00,2,,2,Anonymised,2,4,2,2,7,7,7,7,7,4,4,2,2,2,Anonymised,5,1,10,Anonymised
960,6,7,Anonymised,Anonymised,Anonymised,1655317494.6439,612.582,Prolific,Anonymised,1,2,2,Anonymised,1,3,2,3,1,4,6,4,£20.00,1,,,Anonymised,2,4,8,6,9,7,10,10,10,3,3,1,1,2,Anonymised,4,8,10,Anonymised
941,6,7,Anonymised,Anonymised,Anonymised,1655317415.67141,691.608,Prolific,Anonymised,1,2,4,Anonymised,1,3,5,2,4,5,3,7,£50.00,1,,,Anonymised,1,0,11,9,9,8,9,11,11,3,3,2,2,2,Anonymised,5,7,10,Anonymised
1022,6,7,Anonymised,Anonymised,Anonymised,1655317747.61563,369.102,Prolific,Anonymised,1,1,1,Anonymised,1,1,1,2,1,1,5,8,£60.00,1,,,Anonymised,2,4,11,6,8,6,9,9,10,3,3,1,1,2,Anonymised,4,9,9,Anonymised
1024,6,7,Anonymised,Anonymised,Anonymised,1655317754.06854,368.825,Prolific,Anonymised,1,1,1,Anonymised,1,1,1,2,0,2,7,6,£40.00,1,,,Anonymised,1,0,9,8,7,7,7,8,9,3,3,2,1,1,Anonymised,5,7,10,Anonymised
949,6,7,Anonymised,Anonymised,Anonymised,1655317456.83447,667.634,Prolific,Anonymised,1,1,4,Anonymised,1,5,5,2,5,5,6,1,£1.00,1,,,Anonymised,1,0,10,9,10,10,10,11,11,3,3,1,2,1,Anonymised,4,9,10,Anonymised
970,6,7,Anonymised,Anonymised,Anonymised,1655317531.69454,607.422,Prolific,Anonymised,1,1,1,Anonymised,1,2,2,2,-2,5,7,9,£70.00,1,,,Anonymised,1,0,9,8,10,3,6,6,6,3,3,2,2,2,Anonymised,5,3,8,Anonymised
938,6,7,Anonymised,Anonymised,Anonymised,1655317402.9916,740.031,Prolific,Anonymised,1,2,2,Anonymised,1,3,3,2,0,3,6,7,£50.00,1,,,Anonymised,1,0,7,1,10,8,7,8,9,3,3,2,2,1,Anonymised,5,10,9,Anonymised
980,6,7,Anonymised,Anonymised,Anonymised,1655317555.74574,589.007,Prolific,Anonymised,1,2,2,Anonymised,1,1,0,4,0,0,4,2,£5.00,1,,,Anonymised,2,4,8,6,7,6,8,9,9,3,3,1,2,2,Anonymised,2,5,8,Anonymised
974,6,7,Anonymised,Anonymised,Anonymised,1655317541.27638,610.051,Prolific,Anonymised,1,1,3,Anonymised,1,4,4,2,4,3,4,6,£40.00,1,,,Anonymised,1,0,11,11,11,11,11,11,11,4,4,1,2,2,Anonymised,3,2,10,Anonymised
1038,6,7,Anonymised,Anonymised,Anonymised,1655317877.33033,274.013,Prolific,Anonymised,1,1,2,Anonymised,3,5,5,1,5,5,6,10,£80.00,2,,1,Anonymised,1,0,11,11,11,11,11,11,11,5,5,2,1,1,Anonymised,5,4,10,Anonymised
994,6,7,Anonymised,Anonymised,Anonymised,1655317578.8495,574.542,Prolific,Anonymised,1,1,5,Anonymised,1,1,2,2,0,1,1,5,£30.00,,1,,Anonymised,2,4,8,7,8,7,9,10,10,4,3,1,2,1,Anonymised,5,5,8,Anonymised
1019,6,7,Anonymised,Anonymised,Anonymised,1655317718.06891,439.606,Prolific,Anonymised,1,1,2,Anonymised,1,2,3,2,4,2,5,7,£50.00,1,,,Anonymised,1,0,10,9,11,8,9,10,7,4,3,1,2,2,Anonymised,5,6,7,Anonymised
976,6,7,Anonymised,Anonymised,Anonymised,1655317547.99104,626.753,Prolific,Anonymised,1,1,1,Anonymised,1,3,4,2,3,3,4,2,£5.00,1,,,Anonymised,2,4,9,8,9,8,9,10,10,3,3,2,2,2,Anonymised,5,7,10,Anonymised
945,6,7,Anonymised,Anonymised,Anonymised,1655317445.43647,741.664,Prolific,Anonymised,1,2,2,Anonymised,5,5,5,1,5,5,5,7,£50.00,1,,,Anonymised,2,4,11,11,11,11,11,11,10,3,3,1,2,1,Anonymised,5,6,10,Anonymised
935,6,7,Anonymised,Anonymised,Anonymised,1655317386.99482,811.986,Prolific,Anonymised,1,2,1,Anonymised,1,2,2,2,1,1,6,7,£50.00,1,,,Anonymised,2,4,10,7,8,6,9,10,10,4,3,1,1,1,Anonymised,4,5,10,Anonymised
1009,6,7,Anonymised,Anonymised,Anonymised,1655317657.8175,543.35,Prolific,Anonymised,1,1,2,Anonymised,2,3,2,2,3,3,5,2,£5.00,1,,,Anonymised,1,0,9,3,9,6,10,10,10,3,3,1,2,1,Anonymised,6,6,10,Anonymised
1021,6,7,Anonymised,Anonymised,Anonymised,1655317742.51867,469.289,Prolific,Anonymised,1,1,3,Anonymised,1,1,2,2,1,1,6,9,£70.00,1,,,Anonymised,2,4,9,8,8,8,7,8,9,3,3,1,2,2,Anonymised,1,7,8,Anonymised
1048,6,7,Anonymised,Anonymised,Anonymised,1655317953.9592,263.53,Prolific,Anonymised,1,1,5,Anonymised,1,1,1,4,0,0,12,4,£20.00,,1,,Anonymised,1,0,11,2,11,3,7,9,9,3,3,2,2,2,Anonymised,2,9,6,Anonymised
966,6,7,Anonymised,Anonymised,Anonymised,1655317522.75431,697.74,Prolific,Anonymised,1,2,6,Anonymised,1,2,4,2,3,3,4,5,£30.00,1,,,Anonymised,1,0,11,11,11,11,11,11,11,5,5,2,2,2,Anonymised,2,8,10,Anonymised
1030,6,7,Anonymised,Anonymised,Anonymised,1655317815.85756,414.213,Prolific,Anonymised,1,1,4,Anonymised,1,3,1,4,2,4,2,7,£50.00,1,,,Anonymised,1,0,11,11,11,11,11,11,11,3,3,1,1,1,Anonymised,4,5,10,Anonymised
997,6,7,Anonymised,Anonymised,Anonymised,1655317584.11561,647.47,Prolific,Anonymised,1,2,2,Anonymised,1,2,2,3,-1,4,7,9,£70.00,2,,5,Anonymised,1,0,11,9,11,10,11,11,11,3,3,2,2,1,Anonymised,5,7,9,Anonymised
1043,6,7,Anonymised,Anonymised,Anonymised,1655317920.1023,312.617,Prolific,Anonymised,1,1,1,Anonymised,1,3,2,2,3,5,2,3,£10.00,1,,,Anonymised,2,4,9,5,8,5,10,10,10,4,3,1,2,2,Anonymised,5,6,10,Anonymised
830,6,7,Anonymised,Anonymised,Anonymised,1655316924.24835,1314.099,Prolific,Anonymised,1,2,2,Anonymised,1,-2,0,2,-1,-1,6,2,£5.00,1,,,Anonymised,1,0,10,10,10,8,8,9,10,5,3,1,2,1,Anonymised,3,3,6,Anonymised
1005,6,7,Anonymised,Anonymised,Anonymised,1655317645.46212,593.834,Prolific,Anonymised,1,2,2,Anonymised,1,2,1,3,0,3,12,10,£80.00,,2,4,Anonymised,1,0,7,6,7,6,8,8,6,3,3,2,2,2,Anonymised,5,10,9,Anonymised
1031,6,7,Anonymised,Anonymised,Anonymised,1655317817.2967,423.944,Prolific,Anonymised,1,1,4,Anonymised,1,2,2,2,1,1,6,1,£1.00,1,,,Anonymised,1,0,10,8,8,8,9,9,9,4,4,2,2,1,Anonymised,2,7,9,Anonymised
1007,6,7,Anonymised,Anonymised,Anonymised,1655317651.79855,596.862,Prolific,Anonymised,1,1,4,Anonymised,1,3,3,2,3,4,4,4,£20.00,1,,,Anonymised,2,4,11,7,11,9,10,11,11,3,3,2,2,2,Anonymised,5,6,10,Anonymised
1000,6,7,Anonymised,Anonymised,Anonymised,1655317595.9464,658.257,Prolific,Anonymised,1,2,2,Anonymised,1,3,5,3,1,5,5,5,£30.00,1,,,Anonymised,2,4,11,5,11,5,8,9,11,3,3,1,2,1,Anonymised,5,9,8,Anonymised
993,6,7,Anonymised,Anonymised,Anonymised,1655317576.339,697.971,Prolific,Anonymised,1,1,5,Anonymised,1,3,2,2,2,2,12,9,£70.00,,1,,Anonymised,1,0,10,8,9,7,9,9,9,3,3,2,1,1,Anonymised,4,4,4,Anonymised
923,6,7,Anonymised,Anonymised,Anonymised,1655317301.88836,973.293,Prolific,Anonymised,1,1,3,Anonymised,1,3,4,3,2,3,11,5,£30.00,1,,,Anonymised,1,0,11,1,10,6,9,10,11,3,3,2,2,1,Anonymised,5,6,10,Anonymised
1052,6,7,Anonymised,Anonymised,Anonymised,1655317980.47487,298.461,Prolific,Anonymised,1,1,1,Anonymised,1,2,2,2,3,5,12,10,£80.00,,2,4,Anonymised,2,4,11,3,7,1,10,11,11,3,3,2,2,1,Anonymised,5,8,9,Anonymised
1040,6,7,Anonymised,Anonymised,Anonymised,1655317890.53806,388.716,Prolific,Anonymised,1,1,4,Anonymised,1,1,2,2,1,1,6,9,£70.00,2,,4,Anonymised,2,4,8,6,7,6,7,8,9,3,3,2,2,2,Anonymised,4,5,8,Anonymised
1033,6,7,Anonymised,Anonymised,Anonymised,1655317854.27603,428.15,Prolific,Anonymised,1,1,2,Anonymised,1,3,4,2,2,4,4,3,£10.00,1,,,Anonymised,2,4,9,7,11,4,9,9,11,3,3,2,2,2,Anonymised,5,7,9,Anonymised
1044,6,7,Anonymised,Anonymised,Anonymised,1655317948.36344,334.755,Prolific,Anonymised,1,1,1,Anonymised,4,-1,1,3,0,4,12,1,£1.00,,1,,Anonymised,2,4,9,7,6,1,7,8,10,3,3,2,1,1,Anonymised,4,5,10,Anonymised
957,6,7,Anonymised,Anonymised,Anonymised,1655317486.09671,810.304,Prolific,Anonymised,1,2,3,Anonymised,1,3,2,3,0,5,5,5,£30.00,2,,4,Anonymised,1,0,8,3,11,7,11,11,11,3,3,1,1,2,Anonymised,5,9,10,Anonymised
986,6,7,Anonymised,Anonymised,Anonymised,1655317562.39388,743.368,Prolific,Anonymised,1,2,4,Anonymised,5,-1,1,4,0,-1,8,4,£20.00,2,,1,Anonymised,1,0,9,7,4,7,8,9,9,3,3,1,2,1,Anonymised,2,7,6,Anonymised
1059,6,7,Anonymised,Anonymised,Anonymised,1655318015.33534,291.417,Prolific,Anonymised,1,1,1,Anonymised,1,3,2,2,-1,5,10,2,£5.00,1,,,Anonymised,1,0,11,4,10,7,9,10,11,2,3,1,2,1,Anonymised,5,5,10,Anonymised
965,6,7,Anonymised,Anonymised,Anonymised,1655317521.24269,803.615,Prolific,Anonymised,1,2,3,Anonymised,5,0,2,4,1,1,6,8,£60.00,1,,,Anonymised,2,4,10,6,6,6,6,6,6,5,3,1,2,1,Anonymised,2,2,10,Anonymised
1046,6,7,Anonymised,Anonymised,Anonymised,1655317948.92312,376.922,Prolific,Anonymised,1,1,2,Anonymised,1,3,1,2,1,1,5,6,£40.00,1,,,Anonymised,2,4,8,7,8,8,7,7,7,3,3,1,2,1,Anonymised,4,7,9,Anonymised
1056,6,7,Anonymised,Anonymised,Anonymised,1655318002.13633,323.772,Prolific,Anonymised,1,1,3,Anonymised,1,3,5,2,4,4,6,6,£40.00,2,,4,Anonymised,1,0,11,9,11,9,11,11,11,4,3,1,1,2,Anonymised,5,8,10,Anonymised
1045,6,7,Anonymised,Anonymised,Anonymised,1655317948.67491,379.148,Prolific,Anonymised,1,1,1,Anonymised,1,3,3,3,1,4,4,7,£50.00,1,,,Anonymised,1,0,11,8,11,9,10,10,10,3,3,1,2,1,Anonymised,4,4,9,Anonymised
1020,6,7,Anonymised,Anonymised,Anonymised,1655317736.75784,596.863,Prolific,Anonymised,1,1,5,Anonymised,1,2,3,2,2,2,5,9,£70.00,2,,4,Anonymised,1,0,10,8,10,7,10,10,10,3,3,2,2,2,Anonymised,5,10,8,Anonymised
981,6,7,Anonymised,Anonymised,Anonymised,1655317556.36047,788.767,Prolific,Anonymised,1,4,2,Anonymised,1,3,3,2,3,4,12,10,£80.00,,2,2,Anonymised,2,4,8,4,10,8,10,10,10,3,3,2,1,1,Anonymised,5,10,9,Anonymised
982,6,7,Anonymised,Anonymised,Anonymised,1655317556.83479,792.461,Prolific,Anonymised,1,2,2,Anonymised,1,4,5,2,3,4,6,6,£40.00,1,,,Anonymised,1,0,10,9,9,10,11,11,11,4,4,1,2,1,Anonymised,4,7,10,Anonymised
1026,6,7,Anonymised,Anonymised,Anonymised,1655317765.25985,595.487,Prolific,Anonymised,1,2,1,Anonymised,3,2,2,2,3,3,9,1,£1.00,1,,,Anonymised,2,4,10,10,10,10,11,11,11,2,2,1,1,1,Anonymised,4,10,10,Anonymised
1074,6,7,Anonymised,Anonymised,Anonymised,1655318075.92927,285.846,Prolific,Anonymised,1,1,3,Anonymised,1,3,3,2,3,3,5,2,£5.00,1,,,Anonymised,1,0,11,9,9,7,11,11,11,4,3,1,2,1,Anonymised,5,4,10,Anonymised
1053,6,7,Anonymised,Anonymised,Anonymised,1655317982.12151,387.654,Prolific,Anonymised,1,1,3,Anonymised,2,3,5,3,4,4,5,5,£30.00,1,,,Anonymised,1,0,11,7,10,7,9,10,11,3,3,1,1,1,Anonymised,6,9,10,Anonymised
1008,6,7,Anonymised,Anonymised,Anonymised,1655317655.79877,715.166,Prolific,Anonymised,1,1,5,Anonymised,1,1,2,3,0,5,7,5,£30.00,1,,,Anonymised,2,4,9,3,7,6,8,9,10,3,3,2,2,2,Anonymised,5,9,10,Anonymised
963,6,7,Anonymised,Anonymised,Anonymised,1655317509.29919,862.233,Prolific,Anonymised,1,2,5,Anonymised,1,4,4,2,5,5,9,5,£30.00,1,,,Anonymised,2,4,11,10,10,9,9,11,11,3,3,2,1,1,Anonymised,5,5,10,Anonymised
1090,6,7,Anonymised,Anonymised,Anonymised,1655318186.3994,200.482,Prolific,Anonymised,1,1,1,Anonymised,1,3,2,2,3,3,3,4,£20.00,1,,,Anonymised,2,4,8,5,9,5,6,7,9,4,2,1,2,1,Anonymised,4,8,10,Anonymised
1104,6,7,Anonymised,Anonymised,Anonymised,1655318247.8626,142.528,Prolific,Anonymised,1,1,1,Anonymised,1,1,1,2,1,2,6,10,£80.00,2,,1,Anonymised,1,0,6,4,7,4,6,5,5,3,3,1,1,1,Anonymised,4,3,10,Anonymised
988,6,7,Anonymised,Anonymised,Anonymised,1655317563.49428,839.937,Prolific,Anonymised,1,2,6,Anonymised,1,3,2,3,2,2,5,1,£1.00,2,,4,Anonymised,2,4,11,11,9,8,9,9,10,3,3,2,2,1,Anonymised,2,2,10,Anonymised
1073,6,7,Anonymised,Anonymised,Anonymised,1655318074.9894,332.905,Prolific,Anonymised,1,1,1,Anonymised,1,-1,-3,4,-3,5,11,7,£50.00,2,,4,Anonymised,1,0,7,1,6,3,7,7,9,1,1,2,2,2,Anonymised,2,3,4,Anonymised
978,6,7,Anonymised,Anonymised,Anonymised,1655317553.49469,863.099,Prolific,Anonymised,1,1,3,Anonymised,1,4,4,2,4,4,7,1,£1.00,1,,,Anonymised,2,4,11,11,11,11,11,11,11,3,3,2,1,2,Anonymised,5,10,10,Anonymised
944,6,7,Anonymised,Anonymised,Anonymised,1655317442.67612,986.464,Prolific,Anonymised,1,2,4,Anonymised,1,4,5,1,4,4,7,9,£70.00,1,,,Anonymised,2,4,11,11,11,9,11,11,11,3,3,1,1,1,Anonymised,3,10,10,Anonymised
1080,6,7,Anonymised,Anonymised,Anonymised,1655318137.65291,300.117,Prolific,Anonymised,1,1,1,Anonymised,1,2,3,2,2,4,4,10,£80.00,1,,,Anonymised,1,0,10,7,8,7,9,10,11,4,3,1,2,1,Anonymised,4,6,10,Anonymised
1076,6,7,Anonymised,Anonymised,Anonymised,1655318089.57266,348.472,Prolific,Anonymised,1,2,5,Anonymised,1,2,3,2,3,4,6,9,£70.00,1,,,Anonymised,1,0,9,8,9,7,9,10,10,4,4,1,2,1,Anonymised,4,6,8,Anonymised
1083,6,7,Anonymised,Anonymised,Anonymised,1655318150.95057,287.887,Prolific,Anonymised,1,1,4,Anonymised,3,4,4,3,4,3,7,8,£60.00,1,,,Anonymised,2,4,10,10,10,10,10,10,10,4,4,2,1,1,Anonymised,5,10,10,Anonymised
915,6,7,Anonymised,Anonymised,Anonymised,1655317259.04491,1183.189,Prolific,Anonymised,1,2,2,Anonymised,1,3,4,3,2,3,4,10,£80.00,1,,,Anonymised,2,4,11,9,11,9,7,8,9,3,3,2,2,1,Anonymised,5,7,10,Anonymised
1066,6,7,Anonymised,Anonymised,Anonymised,1655318050.21158,392.956,Prolific,Anonymised,1,1,4,Anonymised,1,5,5,1,5,5,4,4,£20.00,1,,,Anonymised,2,4,1,1,11,11,11,11,11,3,3,2,2,2,Anonymised,6,3,10,Anonymised
1050,6,7,Anonymised,Anonymised,Anonymised,1655317974.20529,469.766,Prolific,Anonymised,1,1,4,Anonymised,1,4,2,2,1,2,4,9,£70.00,1,,,Anonymised,1,0,9,6,9,7,7,8,9,3,3,1,2,2,Anonymised,5,7,9,Anonymised
1054,6,7,Anonymised,Anonymised,Anonymised,1655317991.92392,459.269,Prolific,Anonymised,1,2,3,Anonymised,1,-2,2,3,3,-3,4,10,£80.00,2,,1,Anonymised,1,0,11,6,11,6,9,6,9,3,3,1,2,2,Anonymised,5,4,10,Anonymised
1079,6,7,Anonymised,Anonymised,Anonymised,1655318130.99418,336.819,Prolific,Anonymised,1,1,1,Anonymised,3,5,4,2,4,3,3,9,£70.00,1,,,Anonymised,2,4,11,10,11,11,11,11,11,3,3,2,2,1,Anonymised,5,9,10,Anonymised
1041,6,7,Anonymised,Anonymised,Anonymised,1655317892.61503,577.641,Prolific,Anonymised,1,1,2,Anonymised,1,3,3,2,3,3,4,8,£60.00,1,,,Anonymised,1,0,11,9,10,9,10,11,11,3,3,2,1,1,Anonymised,5,6,10,Anonymised
1087,6,7,Anonymised,Anonymised,Anonymised,1655318169.44298,303.356,Prolific,Anonymised,1,1,1,Anonymised,1,3,-2,2,0,0,3,6,£40.00,2,,2,Anonymised,2,4,9,9,10,10,11,11,11,3,3,1,2,1,Anonymised,5,5,10,Anonymised
1058,6,7,Anonymised,Anonymised,Anonymised,1655318013.29894,470.725,Prolific,Anonymised,1,1,3,Anonymised,1,2,2,3,1,1,4,3,£10.00,1,,,Anonymised,2,4,8,8,9,8,9,9,9,3,3,1,1,1,Anonymised,5,5,9,Anonymised
1084,6,7,Anonymised,Anonymised,Anonymised,1655318157.38692,326.703,Prolific,Anonymised,1,1,2,Anonymised,1,3,3,2,3,5,4,4,£20.00,1,,,Anonymised,2,4,8,5,7,4,8,8,8,3,3,1,2,1,Anonymised,5,9,10,Anonymised
1068,6,7,Anonymised,Anonymised,Anonymised,1655318063.55735,424.718,Prolific,Anonymised,1,1,1,Anonymised,1,2,2,2,-1,5,5,2,£5.00,1,,,Anonymised,1,0,11,11,8,8,9,10,11,3,3,1,2,1,Anonymised,5,7,10,Anonymised
1102,6,7,Anonymised,Anonymised,Anonymised,1655318238.19962,252.215,Prolific,Anonymised,1,1,1,Anonymised,1,5,5,1,5,5,3,1,£1.00,1,,,Anonymised,1,0,11,1,11,1,11,11,11,1,1,2,2,1,Anonymised,4,6,10,Anonymised
1035,6,7,Anonymised,Anonymised,Anonymised,1655317859.59625,636.085,Prolific,Anonymised,1,1,1,Anonymised,1,5,1,3,2,5,11,10,£80.00,1,,,Anonymised,2,4,11,9,11,8,8,8,10,4,3,2,2,1,Anonymised,5,8,10,Anonymised
1070,6,7,Anonymised,Anonymised,Anonymised,1655318065.04537,450.533,Prolific,Anonymised,1,1,5,Anonymised,1,4,2,3,1,1,3,8,£60.00,1,,,Anonymised,2,4,10,7,10,8,8,9,10,5,3,1,1,2,Anonymised,5,8,10,Anonymised
1075,6,7,Anonymised,Anonymised,Anonymised,1655318081.11509,440.623,Prolific,Anonymised,1,1,1,Anonymised,1,2,3,2,-4,4,7,5,£30.00,1,,,Anonymised,1,0,10,8,8,8,9,10,10,3,3,1,1,1,Anonymised,5,7,10,Anonymised
1115,6,7,Anonymised,Anonymised,Anonymised,1655318285.46367,237.868,Prolific,Anonymised,1,1,1,Anonymised,1,3,5,2,4,4,12,2,£5.00,,1,,Anonymised,1,0,8,8,8,7,7,8,10,5,3,2,2,1,Anonymised,6,5,9,Anonymised
1042,6,7,Anonymised,Anonymised,Anonymised,1655317900.49538,636.572,Prolific,Anonymised,1,1,3,Anonymised,1,2,2,2,2,2,6,3,£10.00,1,,,Anonymised,1,0,10,9,11,10,11,9,9,5,4,1,1,1,Anonymised,5,9,8,Anonymised
1097,6,7,Anonymised,Anonymised,Anonymised,1655318224.81508,319.288,Prolific,Anonymised,1,1,1,Anonymised,1,2,3,2,0,3,7,8,£60.00,1,,,Anonymised,2,4,11,11,10,8,9,10,10,3,3,1,2,2,Anonymised,4,2,10,Anonymised
1034,6,7,Anonymised,Anonymised,Anonymised,1655317856.13725,694.568,Prolific,Anonymised,1,1,3,Anonymised,1,3,3,2,3,5,6,7,£50.00,1,,,Anonymised,2,4,9,8,9,9,11,11,10,3,3,1,2,1,Anonymised,6,7,9,Anonymised
1060,6,7,Anonymised,Anonymised,Anonymised,1655318030.78059,533.191,Prolific,Anonymised,1,1,3,Anonymised,3,2,2,2,2,2,5,6,£40.00,1,,,Anonymised,2,4,10,10,9,9,10,10,10,3,3,1,2,2,Anonymised,5,9,10,Anonymised
905,6,7,Anonymised,Anonymised,Anonymised,1655317230.70241,1334.003,Prolific,Anonymised,1,1,2,Anonymised,2,2,3,2,1,2,4,3,£10.00,1,,,Anonymised,1,0,8,3,5,5,7,7,8,3,4,2,2,1,Anonymised,5,5,5,Anonymised
1089,6,7,Anonymised,Anonymised,Anonymised,1655318180.65558,386.602,Prolific,Anonymised,1,1,2,Anonymised,1,5,5,1,5,5,3,7,£50.00,1,,,Anonymised,1,0,11,7,11,9,9,10,11,3,3,1,2,1,Anonymised,5,4,9,Anonymised
1055,6,7,Anonymised,Anonymised,Anonymised,1655317999.72385,569.922,Prolific,Anonymised,1,1,4,Anonymised,3,3,5,2,4,5,9,9,£70.00,1,,,Anonymised,2,4,11,11,11,11,11,11,11,5,5,1,1,1,Anonymised,5,8,10,Anonymised
1110,6,7,Anonymised,Anonymised,Anonymised,1655318276.12528,301.86,Prolific,Anonymised,1,1,2,Anonymised,1,3,2,2,3,3,4,5,£30.00,2,,4,Anonymised,2,4,9,6,8,7,7,6,6,3,3,2,2,1,Anonymised,5,6,10,Anonymised
1051,6,7,Anonymised,Anonymised,Anonymised,1655317975.03987,611.265,Prolific,Anonymised,1,1,3,Anonymised,1,1,1,1,1,1,8,1,£1.00,2,,2,Anonymised,2,4,7,7,7,5,7,7,7,3,1,1,2,1,Anonymised,2,4,10,Anonymised
1072,6,7,Anonymised,Anonymised,Anonymised,1655318071.2618,516.826,Prolific,Anonymised,1,1,4,Anonymised,1,2,2,1,3,2,7,3,£10.00,2,,2,Anonymised,1,0,9,7,8,7,9,10,10,3,3,2,2,2,Anonymised,1,7,8,Anonymised
1099,6,7,Anonymised,Anonymised,Anonymised,1655318229.86033,367.723,Prolific,Anonymised,1,1,3,Anonymised,1,3,2,3,3,4,3,6,£40.00,1,,,Anonymised,2,4,10,7,10,7,9,10,11,3,3,1,1,2,Anonymised,3,5,9,Anonymised
1092,6,7,Anonymised,Anonymised,Anonymised,1655318194.52196,431.098,Prolific,Anonymised,1,1,1,Anonymised,1,1,2,2,1,1,4,10,£80.00,1,,,Anonymised,2,4,9,8,7,6,5,7,7,3,3,1,1,1,Anonymised,5,10,10,Anonymised
1129,6,7,Anonymised,Anonymised,Anonymised,1655318379.16186,247.062,Prolific,Anonymised,1,1,4,Anonymised,1,5,3,2,4,4,3,8,£60.00,2,,2,Anonymised,1,0,11,8,11,8,11,11,9,3,3,2,2,1,Anonymised,2,4,10,Anonymised
1094,6,7,Anonymised,Anonymised,Anonymised,1655318221.08011,412.172,Prolific,Anonymised,1,1,4,Anonymised,1,3,3,2,1,4,4,8,£60.00,2,,2,Anonymised,2,4,11,9,9,8,9,9,9,3,3,2,2,1,Anonymised,5,3,10,Anonymised
1121,6,7,Anonymised,Anonymised,Anonymised,1655318324.18417,309.339,Prolific,Anonymised,1,1,4,Anonymised,1,-1,1,3,2,2,5,6,£40.00,2,,2,Anonymised,1,0,8,3,8,2,7,7,8,3,2,1,2,1,Anonymised,4,7,8,Anonymised
1057,6,7,Anonymised,Anonymised,Anonymised,1655318007.13967,638.829,Prolific,Anonymised,1,1,4,Anonymised,1,2,4,2,4,4,7,5,£30.00,1,,,Anonymised,1,0,11,9,9,8,10,10,10,4,3,1,2,2,Anonymised,3,7,10,Anonymised
1105,6,7,Anonymised,Anonymised,Anonymised,1655318251.20063,399.496,Prolific,Anonymised,1,1,3,Anonymised,1,4,4,1,3,3,5,4,£20.00,1,,,Anonymised,2,4,10,9,10,8,10,10,9,5,4,2,2,1,Anonymised,5,6,10,Anonymised
1082,6,7,Anonymised,Anonymised,Anonymised,1655318137.97453,521.144,Prolific,Anonymised,1,1,2,Anonymised,1,5,5,1,5,5,7,2,£5.00,1,,,Anonymised,2,4,11,9,11,9,11,11,11,3,3,1,1,1,Anonymised,5,5,6,Anonymised
1112,6,7,Anonymised,Anonymised,Anonymised,1655318279.50872,385.508,Prolific,Anonymised,1,1,2,Anonymised,1,2,3,2,1,4,12,4,£20.00,,1,,Anonymised,2,4,11,9,11,9,11,11,10,3,3,2,1,2,Anonymised,5,2,8,Anonymised
1114,6,7,Anonymised,Anonymised,Anonymised,1655318281.86461,387.099,Prolific,Anonymised,1,1,1,Anonymised,3,2,2,3,-5,5,8,7,£50.00,1,,,Anonymised,2,4,9,8,5,5,7,8,8,4,4,2,1,1,Anonymised,5,9,10,Anonymised
1047,6,7,Anonymised,Anonymised,Anonymised,1655317951.95926,725.421,Prolific,Anonymised,1,1,5,Anonymised,1,3,4,2,4,4,3,8,£60.00,1,,,Anonymised,1,0,10,9,10,9,11,11,11,3,3,2,2,1,Anonymised,4,6,10,Anonymised
1132,6,7,Anonymised,Anonymised,Anonymised,1655318395.18401,288.384,Prolific,Anonymised,1,1,1,Anonymised,1,4,5,2,4,4,2,9,£70.00,1,,,Anonymised,2,4,11,9,11,9,11,11,11,5,5,2,1,2,Anonymised,5,3,10,Anonymised
1137,6,7,Anonymised,Anonymised,Anonymised,1655318427.83431,262.716,Prolific,Anonymised,1,1,4,Anonymised,3,4,4,2,2,3,12,1,£1.00,,1,,Anonymised,2,4,10,9,10,10,10,10,10,5,5,2,2,1,Anonymised,3,8,9,Anonymised
1136,6,7,Anonymised,Anonymised,Anonymised,1655318422.90503,270.717,Prolific,Anonymised,1,1,2,Anonymised,1,3,3,2,4,4,12,8,£60.00,,1,,Anonymised,2,4,10,9,10,9,10,11,11,3,3,2,1,2,Anonymised,5,10,8,Anonymised
1116,6,7,Anonymised,Anonymised,Anonymised,1655318289.75931,405.415,Prolific,Anonymised,1,1,1,Anonymised,1,3,2,2,3,3,6,9,£70.00,2,,2,Anonymised,2,4,10,8,9,7,9,9,10,4,4,1,2,1,Anonymised,4,8,10,Anonymised
1109,6,7,Anonymised,Anonymised,Anonymised,1655318260.53475,437.142,Prolific,Anonymised,1,1,4,Anonymised,1,2,2,2,2,5,6,10,£80.00,1,,,Anonymised,1,0,11,10,11,7,8,10,11,3,3,2,1,2,Anonymised,4,5,9,Anonymised
