RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3
929,3,3,3,2,1,1,1,3,2,2,1,1,1
929,4,4,4,3,1,1,1,2,1,1,3,2,2
910,1,1,1,2,1,1,1,1,1,2,2,3,3
910,2,2,2,3,1,1,1,2,2,4,3,1,1
910,3,3,3,3,1,1,1,3,2,2,1,1,1
910,4,4,4,2,1,1,1,2,1,1,3,2,2
852,1,1,1,3,1,1,1,1,1,2,2,3,3
852,2,2,2,1,1,1,1,2,2,4,3,1,1
852,3,3,3,3,1,1,1,3,2,2,1,1,1
852,4,4,4,2,1,1,1,2,1,1,3,2,2
975,1,1,1,2,1,1,1,1,1,2,2,3,3
975,2,2,2,1,1,1,1,2,2,4,3,1,1
975,3,3,3,3,1,1,1,3,2,2,1,1,1
975,4,4,4,2,1,1,1,2,1,1,3,2,2
916,1,1,1,1,1,1,1,1,1,2,2,3,3
916,2,2,2,1,1,1,1,2,2,4,3,1,1
916,3,3,3,3,1,1,1,3,2,2,1,1,1
916,4,4,4,2,1,1,1,2,1,1,3,2,2
855,1,1,1,3,1,1,1,1,1,2,2,3,3
855,2,2,2,2,1,1,1,2,2,4,3,1,1
855,3,3,3,3,1,1,1,3,2,2,1,1,1
855,4,4,4,3,1,1,1,2,1,1,3,2,2
984,5,1,1,1,1,1,1,3,1,2,1,2,4
984,6,2,2,1,1,1,1,1,3,3,2,1,1
984,7,3,3,1,1,1,1,3,3,3,1,2,2
984,8,4,4,1,1,1,1,3,2,3,2,3,4
823,5,1,1,3,1,1,1,3,1,2,1,2,4
823,6,2,2,2,1,1,1,1,3,3,2,1,1
823,7,3,3,3,1,1,1,3,3,3,1,2,2
823,8,4,4,3,1,1,1,3,2,3,2,3,4
926,5,1,1,1,1,1,1,3,1,2,1,2,4
926,6,2,2,1,1,1,1,1,3,3,2,1,1
926,7,3,3,1,1,1,1,3,3,3,1,2,2
926,8,4,4,1,1,1,1,3,2,3,2,3,4
914,5,1,1,1,1,1,1,3,1,2,1,2,4
914,6,2,2,2,1,1,1,1,3,3,2,1,1
914,7,3,3,3,1,1,1,3,3,3,1,2,2
914,8,4,4,1,1,1,1,3,2,3,2,3,4
968,1,1,1,2,1,1,1,1,1,2,2,3,3
968,2,2,2,3,1,1,1,2,2,4,3,1,1
968,3,3,3,2,1,1,1,3,2,2,1,1,1
968,4,4,4,2,1,1,1,2,1,1,3,2,2
953,1,1,1,3,1,1,1,1,1,2,2,3,3
953,2,2,2,2,1,1,1,2,2,4,3,1,1
953,3,3,3,2,1,1,1,3,2,2,1,1,1
953,4,4,4,3,1,1,1,2,1,1,3,2,2
908,5,1,1,3,1,1,1,3,1,2,1,2,4
908,6,2,2,2,1,1,1,1,3,3,2,1,1
908,7,3,3,3,1,1,1,3,3,3,1,2,2
908,8,4,4,3,1,1,1,3,2,3,2,3,4
834,5,1,1,3,1,1,1,3,1,2,1,2,4
834,6,2,2,2,1,1,1,1,3,3,2,1,1
834,7,3,3,2,1,1,1,3,3,3,1,2,2
834,8,4,4,3,1,1,1,3,2,3,2,3,4
943,1,1,1,3,1,1,1,1,1,2,2,3,3
943,2,2,2,2,1,1,1,2,2,4,3,1,1
943,3,3,3,2,1,1,1,3,2,2,1,1,1
943,4,4,4,3,1,1,1,2,1,1,3,2,2
995,1,1,1,3,1,1,1,1,1,2,2,3,3
995,2,2,2,1,1,1,1,2,2,4,3,1,1
995,3,3,3,3,1,1,1,3,2,2,1,1,1
995,4,4,4,3,1,1,1,2,1,1,3,2,2
898,5,1,1,1,1,1,1,3,1,2,1,2,4
898,6,2,2,2,1,1,1,1,3,3,2,1,1
898,7,3,3,3,1,1,1,3,3,3,1,2,2
898,8,4,4,1,1,1,1,3,2,3,2,3,4
946,5,1,1,3,1,1,1,3,1,2,1,2,4
946,6,2,2,2,1,1,1,1,3,3,2,1,1
946,7,3,3,2,1,1,1,3,3,3,1,2,2
946,8,4,4,3,1,1,1,3,2,3,2,3,4
888,1,1,1,2,1,1,1,1,1,2,2,3,3
888,2,2,2,3,1,1,1,2,2,4,3,1,1
888,3,3,3,2,1,1,1,3,2,2,1,1,1
888,4,4,4,3,1,1,1,2,1,1,3,2,2
907,5,1,1,2,1,1,1,3,1,2,1,2,4
907,6,2,2,2,1,1,1,1,3,3,2,1,1
907,7,3,3,2,1,1,1,3,3,3,1,2,2
907,8,4,4,3,1,1,1,3,2,3,2,3,4
936,5,1,1,1,1,1,1,3,1,2,1,2,4
936,6,2,2,1,1,1,1,1,3,3,2,1,1
936,7,3,3,3,1,1,1,3,3,3,1,2,2
936,8,4,4,1,1,1,1,3,2,3,2,3,4
992,5,1,1,2,1,1,1,3,1,2,1,2,4
992,6,2,2,2,1,1,1,1,3,3,2,1,1
992,7,3,3,3,1,1,1,3,3,3,1,2,2
992,8,4,4,1,1,1,1,3,2,3,2,3,4
952,5,1,1,3,1,1,1,3,1,2,1,2,4
952,6,2,2,2,1,1,1,1,3,3,2,1,1
952,7,3,3,2,1,1,1,3,3,3,1,2,2
952,8,4,4,3,1,1,1,3,2,3,2,3,4
956,5,1,1,3,1,1,1,3,1,2,1,2,4
956,6,2,2,2,1,1,1,1,3,3,2,1,1
956,7,3,3,2,1,1,1,3,3,3,1,2,2
956,8,4,4,3,1,1,1,3,2,3,2,3,4
961,1,1,1,2,1,1,1,1,1,2,2,3,3
961,2,2,2,3,1,1,1,2,2,4,3,1,1
961,3,3,3,2,1,1,1,3,2,2,1,1,1
961,4,4,4,3,1,1,1,2,1,1,3,2,2
942,1,1,1,2,1,1,1,1,1,2,2,3,3
942,2,2,2,3,1,1,1,2,2,4,3,1,1
942,3,3,3,2,1,1,1,3,2,2,1,1,1
942,4,4,4,3,1,1,1,2,1,1,3,2,2
917,1,1,1,3,1,1,1,1,1,2,2,3,3
917,2,2,2,2,1,1,1,2,2,4,3,1,1
917,3,3,3,3,1,1,1,3,2,2,1,1,1
917,4,4,4,2,1,1,1,2,1,1,3,2,2
991,1,1,1,3,1,1,1,1,1,2,2,3,3
991,2,2,2,1,1,1,1,2,2,4,3,1,1
991,3,3,3,2,1,1,1,3,2,2,1,1,1
991,4,4,4,2,1,1,1,2,1,1,3,2,2
913,1,1,1,2,1,1,1,1,1,2,2,3,3
913,2,2,2,3,1,1,1,2,2,4,3,1,1
913,3,3,3,2,1,1,1,3,2,2,1,1,1
913,4,4,4,3,1,1,1,2,1,1,3,2,2
1003,5,1,1,1,1,1,1,3,1,2,1,2,4
1003,6,2,2,1,1,1,1,1,3,3,2,1,1
1003,7,3,3,1,1,1,1,3,3,3,1,2,2
1003,8,4,4,1,1,1,1,3,2,3,2,3,4
979,1,1,1,2,1,1,1,1,1,2,2,3,3
979,2,2,2,3,1,1,1,2,2,4,3,1,1
979,3,3,3,2,1,1,1,3,2,2,1,1,1
979,4,4,4,3,1,1,1,2,1,1,3,2,2
1011,5,1,1,2,1,1,1,3,1,2,1,2,4
1011,6,2,2,2,1,1,1,1,3,3,2,1,1
1011,7,3,3,3,1,1,1,3,3,3,1,2,2
1011,8,4,4,2,1,1,1,3,2,3,2,3,4
871,1,1,1,2,1,1,1,1,1,2,2,3,3
871,2,2,2,3,1,1,1,2,2,4,3,1,1
871,3,3,3,1,1,1,1,3,2,2,1,1,1
871,4,4,4,1,1,1,1,2,1,1,3,2,2
940,1,1,1,3,1,1,1,1,1,2,2,3,3
940,2,2,2,2,1,1,1,2,2,4,3,1,1
940,3,3,3,2,1,1,1,3,2,2,1,1,1
940,4,4,4,2,1,1,1,2,1,1,3,2,2
971,1,1,1,2,1,1,1,1,1,2,2,3,3
971,2,2,2,3,1,1,1,2,2,4,3,1,1
971,3,3,3,3,1,1,1,3,2,2,1,1,1
971,4,4,4,2,1,1,1,2,1,1,3,2,2
1001,1,1,1,3,1,1,1,1,1,2,2,3,3
1001,2,2,2,3,1,1,1,2,2,4,3,1,1
1001,3,3,3,2,1,1,1,3,2,2,1,1,1
1001,4,4,4,3,1,1,1,2,1,1,3,2,2
964,5,1,1,3,1,1,1,3,1,2,1,2,4
964,6,2,2,2,1,1,1,1,3,3,2,1,1
964,7,3,3,3,1,1,1,3,3,3,1,2,2
964,8,4,4,3,1,1,1,3,2,3,2,3,4
951,5,1,1,3,1,1,1,3,1,2,1,2,4
951,6,2,2,2,1,1,1,1,3,3,2,1,1
951,7,3,3,3,1,1,1,3,3,3,1,2,2
951,8,4,4,2,1,1,1,3,2,3,2,3,4
1013,1,1,1,1,1,1,1,1,1,2,2,3,3
1013,2,2,2,1,1,1,1,2,2,4,3,1,1
1013,3,3,3,1,1,1,1,3,2,2,1,1,1
1013,4,4,4,1,1,1,1,2,1,1,3,2,2
1004,5,1,1,1,1,1,1,3,1,2,1,2,4
1004,6,2,2,3,1,1,1,1,3,3,2,1,1
1004,7,3,3,3,1,1,1,3,3,3,1,2,2
1004,8,4,4,1,1,1,1,3,2,3,2,3,4
989,1,1,1,2,1,1,1,1,1,2,2,3,3
989,2,2,2,3,1,1,1,2,2,4,3,1,1
989,3,3,3,2,1,1,1,3,2,2,1,1,1
989,4,4,4,3,1,1,1,2,1,1,3,2,2
962,1,1,1,2,1,1,1,1,1,2,2,3,3
962,2,2,2,2,1,1,1,2,2,4,3,1,1
962,3,3,3,1,1,1,1,3,2,2,1,1,1
962,4,4,4,3,1,1,1,2,1,1,3,2,2
969,5,1,1,1,1,1,1,3,1,2,1,2,4
969,6,2,2,3,1,1,1,1,3,3,2,1,1
969,7,3,3,3,1,1,1,3,3,3,1,2,2
969,8,4,4,1,1,1,1,3,2,3,2,3,4
1018,1,1,1,3,1,1,1,1,1,2,2,3,3
1018,2,2,2,2,1,1,1,2,2,4,3,1,1
1018,3,3,3,2,1,1,1,3,2,2,1,1,1
1018,4,4,4,3,1,1,1,2,1,1,3,2,2
1012,1,1,1,3,1,1,1,1,1,2,2,3,3
1012,2,2,2,1,1,1,1,2,2,4,3,1,1
1012,3,3,3,3,1,1,1,3,2,2,1,1,1
1012,4,4,4,2,1,1,1,2,1,1,3,2,2
1027,1,1,1,2,1,1,1,1,1,2,2,3,3
1027,2,2,2,2,1,1,1,2,2,4,3,1,1
1027,3,3,3,2,1,1,1,3,2,2,1,1,1
1027,4,4,4,2,1,1,1,2,1,1,3,2,2
973,5,1,1,1,1,1,1,3,1,2,1,2,4
973,6,2,2,2,1,1,1,1,3,3,2,1,1
973,7,3,3,1,1,1,1,3,3,3,1,2,2
973,8,4,4,1,1,1,1,3,2,3,2,3,4
1002,5,1,1,2,1,1,1,3,1,2,1,2,4
1002,6,2,2,3,1,1,1,1,3,3,2,1,1
1002,7,3,3,3,1,1,1,3,3,3,1,2,2
1002,8,4,4,2,1,1,1,3,2,3,2,3,4
1015,1,1,1,2,1,1,1,1,1,2,2,3,3
1015,2,2,2,3,1,1,1,2,2,4,3,1,1
1015,3,3,3,2,1,1,1,3,2,2,1,1,1
1015,4,4,4,3,1,1,1,2,1,1,3,2,2
987,1,1,1,3,1,1,1,1,1,2,2,3,3
987,2,2,2,1,1,1,1,2,2,4,3,1,1
987,3,3,3,3,1,1,1,3,2,2,1,1,1
987,4,4,4,3,1,1,1,2,1,1,3,2,2
999,5,1,1,2,1,1,1,3,1,2,1,2,4
999,6,2,2,3,1,1,1,1,3,3,2,1,1
999,7,3,3,3,1,1,1,3,3,3,1,2,2
999,8,4,4,1,1,1,1,3,2,3,2,3,4
985,5,1,1,3,1,1,1,3,1,2,1,2,4
985,6,2,2,2,1,1,1,1,3,3,2,1,1
985,7,3,3,3,1,1,1,3,3,3,1,2,2
985,8,4,4,3,1,1,1,3,2,3,2,3,4
990,5,1,1,1,1,1,1,3,1,2,1,2,4
990,6,2,2,2,1,1,1,1,3,3,2,1,1
990,7,3,3,3,1,1,1,3,3,3,1,2,2
990,8,4,4,1,1,1,1,3,2,3,2,3,4
1016,5,1,1,2,1,1,1,3,1,2,1,2,4
1016,6,2,2,2,1,1,1,1,3,3,2,1,1
1016,7,3,3,2,1,1,1,3,3,3,1,2,2
1016,8,4,4,2,1,1,1,3,2,3,2,3,4
1029,5,1,1,2,1,1,1,3,1,2,1,2,4
1029,6,2,2,3,1,1,1,1,3,3,2,1,1
1029,7,3,3,2,1,1,1,3,3,3,1,2,2
1029,8,4,4,3,1,1,1,3,2,3,2,3,4
912,5,1,1,2,1,1,1,3,1,2,1,2,4
912,6,2,2,2,1,1,1,1,3,3,2,1,1
912,7,3,3,3,1,1,1,3,3,3,1,2,2
912,8,4,4,3,1,1,1,3,2,3,2,3,4
967,1,1,1,3,1,1,1,1,1,2,2,3,3
967,2,2,2,1,1,1,1,2,2,4,3,1,1
967,3,3,3,3,1,1,1,3,2,2,1,1,1
967,4,4,4,2,1,1,1,2,1,1,3,2,2
996,5,1,1,2,1,1,1,3,1,2,1,2,4
996,6,2,2,3,1,1,1,1,3,3,2,1,1
996,7,3,3,3,1,1,1,3,3,3,1,2,2
996,8,4,4,1,1,1,1,3,2,3,2,3,4
977,5,1,1,3,1,1,1,3,1,2,1,2,4
977,6,2,2,2,1,1,1,1,3,3,2,1,1
977,7,3,3,2,1,1,1,3,3,3,1,2,2
977,8,4,4,3,1,1,1,3,2,3,2,3,4
1032,1,1,1,3,1,1,1,1,1,2,2,3,3
1032,2,2,2,3,1,1,1,2,2,4,3,1,1
1032,3,3,3,2,1,1,1,3,2,2,1,1,1
1032,4,4,4,3,1,1,1,2,1,1,3,2,2
1037,1,1,1,2,1,1,1,1,1,2,2,3,3
1037,2,2,2,1,1,1,1,2,2,4,3,1,1
1037,3,3,3,2,1,1,1,3,2,2,1,1,1
1037,4,4,4,3,1,1,1,2,1,1,3,2,2
933,5,1,1,1,1,1,1,3,1,2,1,2,4
933,6,2,2,1,1,1,1,1,3,3,2,1,1
933,7,3,3,1,1,1,1,3,3,3,1,2,2
933,8,4,4,1,1,1,1,3,2,3,2,3,4
960,5,1,1,3,1,1,1,3,1,2,1,2,4
960,6,2,2,2,1,1,1,1,3,3,2,1,1
960,7,3,3,3,1,1,1,3,3,3,1,2,2
960,8,4,4,3,1,1,1,3,2,3,2,3,4
941,1,1,1,3,1,1,1,1,1,2,2,3,3
941,2,2,2,2,1,1,1,2,2,4,3,1,1
941,3,3,3,3,1,1,1,3,2,2,1,1,1
941,4,4,4,2,1,1,1,2,1,1,3,2,2
1022,5,1,1,3,1,1,1,3,1,2,1,2,4
1022,6,2,2,2,1,1,1,1,3,3,2,1,1
1022,7,3,3,2,1,1,1,3,3,3,1,2,2
1022,8,4,4,3,1,1,1,3,2,3,2,3,4
1024,1,1,1,3,1,1,1,1,1,2,2,3,3
1024,2,2,2,1,1,1,1,2,2,4,3,1,1
1024,3,3,3,3,1,1,1,3,2,2,1,1,1
1024,4,4,4,2,1,1,1,2,1,1,3,2,2
949,1,1,1,2,1,1,1,1,1,2,2,3,3
949,2,2,2,1,1,1,1,2,2,4,3,1,1
949,3,3,3,2,1,1,1,3,2,2,1,1,1
949,4,4,4,3,1,1,1,2,1,1,3,2,2
970,1,1,1,1,1,1,1,1,1,2,2,3,3
970,2,2,2,1,1,1,1,2,2,4,3,1,1
970,3,3,3,1,1,1,1,3,2,2,1,1,1
970,4,4,4,1,1,1,1,2,1,1,3,2,2
938,1,1,1,3,1,1,1,1,1,2,2,3,3
938,2,2,2,1,1,1,1,2,2,4,3,1,1
938,3,3,3,3,1,1,1,3,2,2,1,1,1
938,4,4,4,3,1,1,1,2,1,1,3,2,2
980,5,1,1,1,1,1,1,3,1,2,1,2,4
980,6,2,2,2,1,1,1,1,3,3,2,1,1
980,7,3,3,3,1,1,1,3,3,3,1,2,2
980,8,4,4,1,1,1,1,3,2,3,2,3,4
974,1,1,1,2,1,1,1,1,1,2,2,3,3
974,2,2,2,2,1,1,1,2,2,4,3,1,1
974,3,3,3,2,1,1,1,3,2,2,1,1,1
974,4,4,4,3,1,1,1,2,1,1,3,2,2
1038,1,1,1,2,1,1,1,1,1,2,2,3,3
1038,2,2,2,2,1,1,1,2,2,4,3,1,1
1038,3,3,3,2,1,1,1,3,2,2,1,1,1
1038,4,4,4,3,1,1,1,2,1,1,3,2,2
994,5,1,1,2,1,1,1,3,1,2,1,2,4
994,6,2,2,2,1,1,1,1,3,3,2,1,1
994,7,3,3,3,1,1,1,3,3,3,1,2,2
994,8,4,4,2,1,1,1,3,2,3,2,3,4
1019,1,1,1,3,1,1,1,1,1,2,2,3,3
1019,2,2,2,2,1,1,1,2,2,4,3,1,1
1019,3,3,3,3,1,1,1,3,2,2,1,1,1
1019,4,4,4,3,1,1,1,2,1,1,3,2,2
976,5,1,1,3,1,1,1,3,1,2,1,2,4
976,6,2,2,2,1,1,1,1,3,3,2,1,1
976,7,3,3,3,1,1,1,3,3,3,1,2,2
976,8,4,4,3,1,1,1,3,2,3,2,3,4
945,5,1,1,3,1,1,1,3,1,2,1,2,4
945,6,2,2,2,1,1,1,1,3,3,2,1,1
945,7,3,3,2,1,1,1,3,3,3,1,2,2
945,8,4,4,3,1,1,1,3,2,3,2,3,4
935,5,1,1,3,1,1,1,3,1,2,1,2,4
935,6,2,2,2,1,1,1,1,3,3,2,1,1
935,7,3,3,3,1,1,1,3,3,3,1,2,2
935,8,4,4,3,1,1,1,3,2,3,2,3,4
1009,1,1,1,3,1,1,1,1,1,2,2,3,3
1009,2,2,2,3,1,1,1,2,2,4,3,1,1
1009,3,3,3,2,1,1,1,3,2,2,1,1,1
1009,4,4,4,3,1,1,1,2,1,1,3,2,2
1021,5,1,1,3,1,1,1,3,1,2,1,2,4
1021,6,2,2,3,1,1,1,1,3,3,2,1,1
1021,7,3,3,3,1,1,1,3,3,3,1,2,2
1021,8,4,4,3,1,1,1,3,2,3,2,3,4
1048,1,1,1,2,1,1,1,1,1,2,2,3,3
1048,2,2,2,3,1,1,1,2,2,4,3,1,1
1048,3,3,3,3,1,1,1,3,2,2,1,1,1
1048,4,4,4,2,1,1,1,2,1,1,3,2,2
966,1,1,1,3,1,1,1,1,1,2,2,3,3
966,2,2,2,3,1,1,1,2,2,4,3,1,1
966,3,3,3,2,1,1,1,3,2,2,1,1,1
966,4,4,4,3,1,1,1,2,1,1,3,2,2
1030,1,1,1,3,1,1,1,1,1,2,2,3,3
1030,2,2,2,2,1,1,1,2,2,4,3,1,1
1030,3,3,3,3,1,1,1,3,2,2,1,1,1
1030,4,4,4,3,1,1,1,2,1,1,3,2,2
997,1,1,1,2,1,1,1,1,1,2,2,3,3
997,2,2,2,3,1,1,1,2,2,4,3,1,1
997,3,3,3,2,1,1,1,3,2,2,1,1,1
997,4,4,4,3,1,1,1,2,1,1,3,2,2
1043,5,1,1,3,1,1,1,3,1,2,1,2,4
1043,6,2,2,2,1,1,1,1,3,3,2,1,1
1043,7,3,3,3,1,1,1,3,3,3,1,2,2
1043,8,4,4,3,1,1,1,3,2,3,2,3,4
830,1,1,1,2,1,1,1,1,1,2,2,3,3
830,2,2,2,1,1,1,1,2,2,4,3,1,1
830,3,3,3,3,1,1,1,3,2,2,1,1,1
830,4,4,4,2,1,1,1,2,1,1,3,2,2
1005,1,1,1,1,1,1,1,1,1,2,2,3,3
1005,2,2,2,1,1,1,1,2,2,4,3,1,1
1005,3,3,3,3,1,1,1,3,2,2,1,1,1
1005,4,4,4,1,1,1,1,2,1,1,3,2,2
1031,1,1,1,2,1,1,1,1,1,2,2,3,3
1031,2,2,2,3,1,1,1,2,2,4,3,1,1
1031,3,3,3,2,1,1,1,3,2,2,1,1,1
1031,4,4,4,2,1,1,1,2,1,1,3,2,2
1007,5,1,1,2,1,1,1,3,1,2,1,2,4
1007,6,2,2,2,1,1,1,1,3,3,2,1,1
1007,7,3,3,2,1,1,1,3,3,3,1,2,2
1007,8,4,4,2,1,1,1,3,2,3,2,3,4
1000,5,1,1,3,1,1,1,3,1,2,1,2,4
1000,6,2,2,2,1,1,1,1,3,3,2,1,1
1000,7,3,3,2,1,1,1,3,3,3,1,2,2
1000,8,4,4,3,1,1,1,3,2,3,2,3,4
993,1,1,1,3,1,1,1,1,1,2,2,3,3
993,2,2,2,2,1,1,1,2,2,4,3,1,1
993,3,3,3,2,1,1,1,3,2,2,1,1,1
993,4,4,4,2,1,1,1,2,1,1,3,2,2
923,1,1,1,3,1,1,1,1,1,2,2,3,3
923,2,2,2,2,1,1,1,2,2,4,3,1,1
923,3,3,3,2,1,1,1,3,2,2,1,1,1
923,4,4,4,3,1,1,1,2,1,1,3,2,2
1052,5,1,1,1,1,1,1,3,1,2,1,2,4
1052,6,2,2,2,1,1,1,1,3,3,2,1,1
1052,7,3,3,3,1,1,1,3,3,3,1,2,2
1052,8,4,4,1,1,1,1,3,2,3,2,3,4
1040,5,1,1,1,1,1,1,3,1,2,1,2,4
1040,6,2,2,2,1,1,1,1,3,3,2,1,1
1040,7,3,3,3,1,1,1,3,3,3,1,2,2
1040,8,4,4,1,1,1,1,3,2,3,2,3,4
1033,5,1,1,3,1,1,1,3,1,2,1,2,4
1033,6,2,2,2,1,1,1,1,3,3,2,1,1
1033,7,3,3,2,1,1,1,3,3,3,1,2,2
1033,8,4,4,3,1,1,1,3,2,3,2,3,4
1044,5,1,1,2,1,1,1,3,1,2,1,2,4
1044,6,2,2,2,1,1,1,1,3,3,2,1,1
1044,7,3,3,2,1,1,1,3,3,3,1,2,2
1044,8,4,4,2,1,1,1,3,2,3,2,3,4
957,1,1,1,3,1,1,1,1,1,2,2,3,3
957,2,2,2,1,1,1,1,2,2,4,3,1,1
957,3,3,3,1,1,1,1,3,2,2,1,1,1
957,4,4,4,2,1,1,1,2,1,1,3,2,2
986,1,1,1,1,1,1,1,1,1,2,2,3,3
986,2,2,2,1,1,1,1,2,2,4,3,1,1
986,3,3,3,1,1,1,1,3,2,2,1,1,1
986,4,4,4,1,1,1,1,2,1,1,3,2,2
1059,1,1,1,3,1,1,1,1,1,2,2,3,3
1059,2,2,2,2,1,1,1,2,2,4,3,1,1
1059,3,3,3,2,1,1,1,3,2,2,1,1,1
1059,4,4,4,3,1,1,1,2,1,1,3,2,2
965,5,1,1,1,1,1,1,3,1,2,1,2,4
965,6,2,2,2,1,1,1,1,3,3,2,1,1
965,7,3,3,3,1,1,1,3,3,3,1,2,2
965,8,4,4,1,1,1,1,3,2,3,2,3,4
1046,5,1,1,1,1,1,1,3,1,2,1,2,4
1046,6,2,2,3,1,1,1,1,3,3,2,1,1
1046,7,3,3,3,1,1,1,3,3,3,1,2,2
1046,8,4,4,1,1,1,1,3,2,3,2,3,4
1056,1,1,1,3,1,1,1,1,1,2,2,3,3
1056,2,2,2,2,1,1,1,2,2,4,3,1,1
1056,3,3,3,2,1,1,1,3,2,2,1,1,1
1056,4,4,4,2,1,1,1,2,1,1,3,2,2
1045,1,1,1,3,1,1,1,1,1,2,2,3,3
1045,2,2,2,3,1,1,1,2,2,4,3,1,1
1045,3,3,3,3,1,1,1,3,2,2,1,1,1
1045,4,4,4,2,1,1,1,2,1,1,3,2,2
1020,1,1,1,1,1,1,1,1,1,2,2,3,3
1020,2,2,2,1,1,1,1,2,2,4,3,1,1
1020,3,3,3,3,1,1,1,3,2,2,1,1,1
1020,4,4,4,2,1,1,1,2,1,1,3,2,2
981,5,1,1,1,1,1,1,3,1,2,1,2,4
981,6,2,2,3,1,1,1,1,3,3,2,1,1
981,7,3,3,3,1,1,1,3,3,3,1,2,2
981,8,4,4,1,1,1,1,3,2,3,2,3,4
982,1,1,1,3,1,1,1,1,1,2,2,3,3
982,2,2,2,2,1,1,1,2,2,4,3,1,1
982,3,3,3,2,1,1,1,3,2,2,1,1,1
982,4,4,4,3,1,1,1,2,1,1,3,2,2
1026,5,1,1,2,1,1,1,3,1,2,1,2,4
1026,6,2,2,1,1,1,1,1,3,3,2,1,1
1026,7,3,3,3,1,1,1,3,3,3,1,2,2
1026,8,4,4,1,1,1,1,3,2,3,2,3,4
1074,1,1,1,3,1,1,1,1,1,2,2,3,3
1074,2,2,2,3,1,1,1,2,2,4,3,1,1
1074,3,3,3,1,1,1,1,3,2,2,1,1,1
1074,4,4,4,1,1,1,1,2,1,1,3,2,2
1053,1,1,1,3,1,1,1,1,1,2,2,3,3
1053,2,2,2,1,1,1,1,2,2,4,3,1,1
1053,3,3,3,3,1,1,1,3,2,2,1,1,1
1053,4,4,4,3,1,1,1,2,1,1,3,2,2
1008,5,1,1,1,1,1,1,3,1,2,1,2,4
1008,6,2,2,3,1,1,1,1,3,3,2,1,1
1008,7,3,3,3,1,1,1,3,3,3,1,2,2
1008,8,4,4,1,1,1,1,3,2,3,2,3,4
963,5,1,1,3,1,1,1,3,1,2,1,2,4
963,6,2,2,2,1,1,1,1,3,3,2,1,1
963,7,3,3,2,1,1,1,3,3,3,1,2,2
963,8,4,4,3,1,1,1,3,2,3,2,3,4
1090,5,1,1,2,1,1,1,3,1,2,1,2,4
1090,6,2,2,2,1,1,1,1,3,3,2,1,1
1090,7,3,3,1,1,1,1,3,3,3,1,2,2
1090,8,4,4,3,1,1,1,3,2,3,2,3,4
1104,1,1,1,1,1,1,1,1,1,2,2,3,3
1104,2,2,2,1,1,1,1,2,2,4,3,1,1
1104,3,3,3,1,1,1,1,3,2,2,1,1,1
1104,4,4,4,1,1,1,1,2,1,1,3,2,2
988,5,1,1,1,1,1,1,3,1,2,1,2,4
988,6,2,2,3,1,1,1,1,3,3,2,1,1
988,7,3,3,3,1,1,1,3,3,3,1,2,2
988,8,4,4,1,1,1,1,3,2,3,2,3,4
1073,1,1,1,1,1,1,1,1,1,2,2,3,3
1073,2,2,2,1,1,1,1,2,2,4,3,1,1
1073,3,3,3,1,1,1,1,3,2,2,1,1,1
1073,4,4,4,1,1,1,1,2,1,1,3,2,2
978,5,1,1,3,1,1,1,3,1,2,1,2,4
978,6,2,2,2,1,1,1,1,3,3,2,1,1
978,7,3,3,2,1,1,1,3,3,3,1,2,2
978,8,4,4,3,1,1,1,3,2,3,2,3,4
944,5,1,1,3,1,1,1,3,1,2,1,2,4
944,6,2,2,2,1,1,1,1,3,3,2,1,1
944,7,3,3,2,1,1,1,3,3,3,1,2,2
944,8,4,4,3,1,1,1,3,2,3,2,3,4
1080,1,1,1,3,1,1,1,1,1,2,2,3,3
1080,2,2,2,1,1,1,1,2,2,4,3,1,1
1080,3,3,3,2,1,1,1,3,2,2,1,1,1
1080,4,4,4,2,1,1,1,2,1,1,3,2,2
1076,1,1,1,2,1,1,1,1,1,2,2,3,3
1076,2,2,2,3,1,1,1,2,2,4,3,1,1
1076,3,3,3,2,1,1,1,3,2,2,1,1,1
1076,4,4,4,3,1,1,1,2,1,1,3,2,2
1083,5,1,1,3,1,1,1,3,1,2,1,2,4
1083,6,2,2,2,1,1,1,1,3,3,2,1,1
1083,7,3,3,2,1,1,1,3,3,3,1,2,2
1083,8,4,4,3,1,1,1,3,2,3,2,3,4
915,5,1,1,2,1,1,1,3,1,2,1,2,4
915,6,2,2,2,1,1,1,1,3,3,2,1,1
915,7,3,3,3,1,1,1,3,3,3,1,2,2
915,8,4,4,2,1,1,1,3,2,3,2,3,4
1066,5,1,1,2,1,1,1,3,1,2,1,2,4
1066,6,2,2,2,1,1,1,1,3,3,2,1,1
1066,7,3,3,2,1,1,1,3,3,3,1,2,2
1066,8,4,4,3,1,1,1,3,2,3,2,3,4
1050,1,1,1,2,1,1,1,1,1,2,2,3,3
1050,2,2,2,1,1,1,1,2,2,4,3,1,1
1050,3,3,3,3,1,1,1,3,2,2,1,1,1
1050,4,4,4,2,1,1,1,2,1,1,3,2,2
1054,1,1,1,1,1,1,1,1,1,2,2,3,3
1054,2,2,2,1,1,1,1,2,2,4,3,1,1
1054,3,3,3,3,1,1,1,3,2,2,1,1,1
1054,4,4,4,2,1,1,1,2,1,1,3,2,2
